_TYPE_	_NAME_	v000001	v000002	v000003	v000004	v000005	v000006	v000007	v000008	v000009	v000010	v000011	v000012	v000013	v000015	v000017	v000018	v000019	v000020	v000021	v000022	v000023	v000024	v000025	v000026	v000028	v000030	v000031	v000033	v000034	v000035	v000037	v000038	v000039	v000041	v000042	v000043	v000044	v000045	v000047	v000048	v000051	v000052	v000053	v000054	v000055	v000056	v000059	v000061	v000064	v000065	v000066	v000067	v000068	v000072	v000073	v000074	v000075	v000076	v000081	v000083	v000084	v000087	v000088	v000089	v000090	v000092	v000093	v000096	v000097	v000098	v000099	v000102	v000109	v000113	v000114	v000115	v000119	v000122	v000123	v000124	v000126	v000127	v000133	v000135	v000137	v000138	v000149	v000150	v000151	v000155	v000158	v000159	v000162	v000164	v000171	v000172	v000174	v000175	v000177	v000179	v000184	v000188	v000189	v000192	v000201	v000203	v000204	v000207	v000209	v000212	v000214	v000219	v000220	v000222	v000229	v000234	v000236	v000240	v000248	v000250	v000253	v000263	v000267	v000269	v000278	v000279	v000290	v000308	v000334	v000336	v000337	v000340	v000342	v000347	v000348	v000349	v000355	v000375	v000379	v000382	v000389	v000396	v000398	v000414	v000420	v000421	v000434	v000449	v000450	v000457	v000464	v000501	v000506	v000516	v000521	v000534	v000560	v000566	v000578	v000579	v000589	v000620	v000646	v000683	v000686	v000694	v000708	v000717	v000752	v000754	v000791	v000796	v000802	v000816	v000848	v000875	v000921	v000940	v000943
CORR	v000646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1188256515	0	0	0	0	0	0	0	0	0	-0.205604358	0	0	0	0	0	0	0	-0.024389694	0.0587591536	-0.087443109	0.0485354042	0	0	0	0	-0.086168085	0	-0.011121857	0	0	0	0.4762044047	-0.151099638	-0.089310947	0	-0.066289491	-0.040315582	0	0	-0.049149604	0	-0.067710927	0	0	0	-0.124427788	-0.051954219	-0.083440112	0	-0.146628027	0	0.1965269541	-0.052520408	0	0.0392800958	0.0232252198	0.1363495445	-0.054205083	-0.129370468	-0.025221695	-0.008395304	-0.109524535	-0.12872241	-0.18086788	-0.156092005	-0.041392692	0	-0.005593407	0	-0.148344017	0.0275559112	0	0.0281600446	-0.039330358	-0.14951191	0	-0.112462625	0.0201493135	-0.077542719	-0.12802146	-0.127007693	-0.175247181	-0.092266059	0.6478680568	0	-0.084345887	-0.101125045	-0.049653549	-0.234561437	-0.075671849	-0.060845996	-0.138025163	-0.114917587	0	-0.040075979	-0.158250298	-0.101677145	0.4280098801	0	0.0411882664	0.0637236222	-0.058738779	-0.096592901	-0.088170396	-0.107216683	0.0338753583	-0.054322869	0.6446009412	0.0348528083	-0.151544039	0.5489723396	-0.148461955	-0.120672998	-0.079977769	-0.031240542	0.1193494019	-0.120711321	-0.185696994	-0.150381786	-0.20203121	-0.093168914	0.4321235679	-0.143109747	-0.17593702	0.0146169092	0.3049009564	-0.109870425	-0.18058567	0.5252622671	-0.144017498	-0.191994058	0.0376861476	0.1630436563	0.3737544715	-0.127060015	1	0.276054844	-0.173960791	0.5115908492	-0.091264695	-0.032711619	0.6156205195	0.2269803452	0.0416354069	-0.184210244	-0.076168082	0.4253707796	0.150693357	0.3134184678	-0.094925455	-0.010502883	0.5504410262
CORR	v000683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0322203425	0	0	0	0	0	0	0	0	0	-0.220480183	0	0	0	0	0	0	0	0.0781064094	0.0091292131	-0.059667425	0.0863122387	0	0	0	0	0.0038624162	0	0.0072456534	0	0	0	0.2819635863	-0.127132526	-0.087302784	0	-0.022735683	0.0240937146	0	0	-0.007064524	0	-0.04535616	0	0	0	-0.088639996	0.0086829574	0.0890729764	0	-0.010557953	0	0.3845026882	-0.023534333	0	0.0082783532	-0.000869881	0.0678894511	-0.107350082	-0.009604281	0.187726959	0.0685371135	-0.103973483	-0.036056156	0.0023522651	0.0105773378	0.0935759434	0	-0.01693866	0	-0.100163011	0.0175653194	0	0.0521530157	0.0400849805	-0.03919634	0	-0.158244769	0.0290681981	0.1083831627	0.0386863437	-0.036816112	-0.026322528	-0.160058921	0.286189549	0	-0.066268645	0.0159816884	0.0052302392	-0.331051287	0.021991942	-0.004298016	-0.117955052	-0.078498532	0	-0.030953089	-0.099850243	0.0624984823	0.2669873814	0	0.0932391925	0.0173986247	-0.126097691	-0.040540393	0.1422512575	-0.305065094	0.5328658925	0.0093532818	0.4634061955	0.0155379521	-0.116151475	0.4648462019	0.0083985194	-0.057031642	-0.158316128	-0.038763016	0.0128210302	-0.00871892	-0.052828274	-0.233721371	-0.092917431	-0.108545239	0.4703984283	0.0101604557	-0.193239664	-0.032038237	0.187292561	-0.095289358	-0.052139109	0.3307806519	0.0288328288	-0.147692032	0.5326009538	0.449000809	0.160823428	0.0382840519	0.276054844	1	-0.098233984	0.360939752	-0.04745139	-0.062446288	0.360978451	0.2621560362	0.5098920556	0.0262008314	-0.034801112	0.1511958527	0.2026392966	0.396075819	-0.220797245	-0.172005384	0.3209130846
CORR	v000686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5998536189	0	0	0	0	0	0	0	0	0	0.4880240764	0	0	0	0	0	0	0	0.6380402725	0.6140427711	0.6330393354	0.6173976615	0	0	0	0	0.5865416256	0	0.6194411506	0	0	0	-0.034877939	0.6162720023	0.5839154997	0	0.6287816795	0.5986821713	0	0	0.6777023171	0	0.6502186587	0	0	0	0.6569678881	0.5953999299	0.4985283703	0	0.5399664267	0	0.1132609031	0.5660710006	0	0.6139131737	0.6053858515	0.5121692601	0.6481265982	0.5630672148	0.4669542879	0.4243555333	0.6188714559	0.5009968938	0.6064615944	0.4935547853	0.6599507864	0	0.63653979	0	0.6562912958	0.5281306329	0	0.6106043059	0.5545607146	0.5894379954	0	0.6339454707	0.5911612581	0.6185042042	0.5509152323	0.555041002	0.6105338394	0.4692527258	-0.067237228	0	0.530531353	0.6330501903	0.6247653609	0.5980309539	0.491086082	0.5638936325	0.5274538541	0.5890253278	0	0.5536067486	0.4839435081	0.6094397525	-0.19594613	0	0.5578924497	0.5757716006	0.4779762675	0.6142566684	0.5090414699	0.4739113909	0.0869540489	0.4547909353	-0.201050006	0.5745149033	0.6207350563	-0.143332334	0.5528281578	0.483291334	0.5709140921	0.5636854664	0.4184372613	0.5083038622	0.4817772766	0.4913567504	0.4725649594	0.4337179682	0.0540779193	0.5855730666	0.5206402749	0.4915657149	-0.178497524	0.5744117387	0.5526112685	-0.243190388	0.5050927581	0.5491106502	0.0815354725	-0.083256808	-0.139271355	0.4681300016	-0.173960791	-0.098233984	1	-0.240548555	0.56668115	0.4394510345	-0.272582222	-0.999	0.137792487	0.4901603014	0.4745878172	-0.176619256	0.3953216861	-0.061391427	0.4284950989	0.565305644	-0.113344731
CORR	v000694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015658439	0	0	0	0	0	0	0	0	0	-0.208705046	0	0	0	0	0	0	0	-0.088097364	0.030465228	-0.080296474	0.0412757811	0	0	0	0	-0.109086294	0	-0.058319571	0	0	0	0.4432621092	-0.202405417	-0.157266891	0	-0.063685425	-0.082523784	0	0	-0.144026491	0	-0.143526861	0	0	0	-0.191243985	-0.015330176	-0.001222607	0	-0.201600109	0	0.2302863538	-0.13930419	0	0.0399181537	-0.006636431	0.0110076455	-0.110239372	-0.214607586	-0.176513037	-0.077854503	-0.231722941	-0.145607793	-0.22605927	-0.289756725	-0.043522378	0	0.010806745	0	-0.148865672	-0.090419633	0	-0.085478174	-0.143468302	-0.121817394	0	-0.200190018	-0.01656232	-0.082056373	-0.200645356	-0.313913179	-0.156467648	-0.20902856	0.5144850091	0	-0.080073847	-0.043371817	-0.146981687	-0.269809047	-0.147951989	-0.106355516	-0.30985579	-0.127447594	0	-0.056600631	-0.216132075	-0.087115218	0.5171230693	0	-0.069535085	-0.129784169	-0.258459536	-0.21545219	-0.158286313	-0.35157484	0.1508052037	-0.075553226	0.6352482639	-0.082904347	-0.292909948	0.5436150793	-0.176266367	-0.089005936	-0.341196945	-0.253510733	0.0862427604	-0.085956998	-0.28516877	-0.383269936	-0.235197556	-0.086330892	0.2443914378	-0.068316336	-0.310171886	-0.171224004	0.3334542473	-0.098374849	-0.178778678	0.5454011944	-0.125035393	-0.130899067	0.1683251188	0.3369048248	0.3462432196	-0.008845062	0.5115908492	0.360939752	-0.240548555	1	-0.095865606	-0.999	0.54561691	0.4108649692	0.1328610355	-0.152236856	-0.094059159	0.5115583954	0.1091438915	0.1181617535	-0.304516442	-0.099147887	0.6085355846
CORR	v000708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5340681772	0	0	0	0	0	0	0	0	0	0.3637457128	0	0	0	0	0	0	0	0.5047462028	0.4977780684	0.5902823902	0.5203614069	0	0	0	0	0.4815274765	0	0.5298067627	0	0	0	-0.060462679	0.555152895	0.4572319743	0	0.5476920103	0.5301724337	0	0	0.5905774583	0	0.6181742639	0	0	0	0.5937353546	0.5226595203	0.507554034	0	0.5305859743	0	0.0245186647	0.4865489985	0	0.5760962621	0.4662868342	0.4567063524	0.5502029881	0.4613329526	0.4592412331	0.4418269329	0.5135253386	0.3826213406	0.514288982	0.4802395611	0.4971146968	0	0.5418184582	0	0.5917071771	0.4870365022	0	0.5424202578	0.4770574252	0.4676004094	0	0.6000563659	0.5087113647	0.4983126403	0.5006356677	0.5008704782	0.5216828368	0.4906276619	-0.039716875	0	0.529111311	0.5746393352	0.5557179312	0.5421709521	0.5539763158	0.5236139112	0.492586703	0.4609629617	0	0.5418828779	0.444894599	0.4902317049	-0.200140918	0	0.5514774566	0.5027505324	0.4105625126	0.5222224836	0.3612289025	0.3949984351	0.0160796068	0.4616399399	-0.310384403	0.3984806726	0.6040941494	-0.169068076	0.5422705345	0.512320315	0.6659018333	0.5458437533	0.4622712981	0.4640274043	0.3819741062	0.3914484136	0.4974840805	0.4936310747	0.0421650809	0.4516446145	0.4680212132	0.4651079164	-0.018978729	0.4630843697	0.5348362421	-0.057596473	0.4656144384	0.6235810558	-0.044128466	-0.083942068	-0.006687012	0.3693771456	-0.091264695	-0.04745139	0.56668115	-0.095865606	1	0.4342159885	-0.314462561	-0.999	0.0645095917	0.3953163867	0.3627112987	-0.162179014	0.2136159888	-0.109187489	0.2848956495	0.3891336501	-0.164320097
CORR	v000717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5977629671	0	0	0	0	0	0	0	0	0	0.4041496404	0	0	0	0	0	0	0	0.5744683943	0.6334636278	0.5793645716	0.5523687041	0	0	0	0	0.5960204745	0	0.6180854052	0	0	0	-0.039486007	0.5879072345	0.5347447121	0	0.5979643523	0.5419641275	0	0	0.6300973458	0	0.6043532565	0	0	0	0.5858890239	0.6223367375	0.5156769673	0	0.5770054593	0	0.1087191356	0.5545921122	0	0.5878055218	0.5179275994	0.5269018939	0.4898126478	0.4891468833	0.5125684922	0.4494525686	0.5297162481	0.4876054317	0.585479286	0.5159517864	0.5882110898	0	0.5950826664	0	0.6272615399	0.4706893547	0	0.5788496169	0.530018922	0.5175425344	0	0.5703042739	0.5619435745	0.5322950504	0.5330830434	0.6401779449	0.5203268622	0.4703814492	0.0641183255	0	0.5614854496	0.5360776648	0.6095758252	0.5078068085	0.6340242125	0.5363010616	0.4699165193	0.5544011534	0	0.5638153675	0.453740856	0.5774374472	-0.249529009	0	0.5665614536	0.5314923966	0.4459108255	0.5204514873	0.3803955156	0.4833320323	0.111525286	0.5034114654	-0.142838384	0.417160389	0.5585496912	0.0179469985	0.4873467375	0.5429510743	0.6035960146	0.488121482	0.5370483126	0.4320095188	0.4613353325	0.4983992624	0.4825305779	0.4933242391	0.06448881	0.4433596225	0.4794632297	0.4092037083	-0.194818051	0.4566805772	0.520661042	-0.078708256	0.5395871556	0.510303964	0.1075231243	-0.228592411	0.0560701474	0.4648356356	-0.032711619	-0.062446288	0.4394510345	-0.999	0.4342159885	1	-0.268232874	-0.999	0.1866695065	0.4605404682	0.4585532068	-0.252655633	0.3574036803	-0.088234899	0.4406472828	0.4736799529	-0.132972851
CORR	v000752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.004800851	0	0	0	0	0	0	0	0	0	-0.166345631	0	0	0	0	0	0	0	-0.065877314	-0.10968864	-0.19473834	-0.073611185	0	0	0	0	-0.219390804	0	-0.100718925	0	0	0	0.4174443556	-0.241413134	-0.199222974	0	-0.149701572	-0.172088234	0	0	-0.162381705	0	-0.190812676	0	0	0	-0.302823996	-0.113087399	-0.176629296	0	-0.236358382	0	0.2737122736	-0.145949201	0	-0.034810015	-0.106844278	-0.052235155	-0.222807715	-0.242919341	-0.132956257	-0.126108031	-0.256613034	-0.252638546	-0.213577651	-0.270374709	-0.108630189	0	-0.167109871	0	-0.310021409	-0.268133111	0	-0.078406725	-0.17563246	-0.277241491	0	-0.30661695	-0.041397691	-0.069116625	-0.348136967	-0.334789519	-0.196865593	-0.301709825	0.5908125851	0	-0.225600315	-0.136601692	-0.290394634	-0.321411578	-0.170726601	-0.218991542	-0.347198323	-0.138916203	0	-0.072225121	-0.230410059	-0.29339436	0.3590744277	0	-0.092184998	-0.075927752	-0.288171899	-0.948412118	-0.142946246	-0.476512523	0.2765655351	-0.224702358	0.6345685313	-0.161188528	-0.320055042	0.6344923263	-0.254962838	-0.232097387	-0.270939399	-0.260314862	0.0775564388	-0.416080412	-0.202257105	-0.323234064	-0.96280213	-0.216682351	0.4102898494	-0.214812779	-0.970500543	-0.145837465	0.0679552882	-0.15907116	-0.291637649	0.7226817331	-0.999	-0.152045704	0.1938283232	0.4349946244	0.4223471821	-0.089708913	0.6156205195	0.360978451	-0.272582222	0.54561691	-0.314462561	-0.268232874	1	0.3184408732	0.2316834994	-0.242764439	-0.342053159	0.4504362799	0.2655044372	0.2776447507	-0.903634808	-0.213404923	0.6730334903
CORR	v000754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.140974059	0	0	0	0	0	0	0	0	0	-0.265404682	0	0	0	0	0	0	0	-0.196100093	-0.071077213	-0.191251772	-0.090892435	0	0	0	0	-0.181472986	0	-0.167827664	0	0	0	0.3229774454	-0.363828511	-0.308493826	0	-0.218074045	-0.213713635	0	0	-0.319933277	0	-0.233698266	0	0	0	-0.364014485	-0.250134942	-0.268805967	0	-0.18388164	0	0.1033734041	-0.240990455	0	-0.23947827	-0.285558523	-0.167187256	-0.190728937	-0.114511296	-0.27733946	-0.191141266	-0.399779373	-0.175407049	-0.18380454	-0.336271001	-0.268850018	0	-0.339921456	0	-0.182565654	-0.042522034	0	-0.274607015	-0.154868025	-0.265309515	0	-0.371745252	-0.25547019	-0.28917732	-0.158375745	-0.242608686	-0.311457429	-0.164837605	0.2748594726	0	-0.345043596	-0.331905389	-0.24299973	-0.517726204	-0.278167202	-0.237537079	-0.330470757	-0.161659543	0	-0.051397302	-0.348747683	-0.213298555	0.4674215245	0	-0.29137453	-0.357493991	-0.298110418	-0.177534215	-0.104227556	-0.42747041	0.1097648581	-0.362189807	0.5179054088	-0.247777475	-0.271292857	0.4232879153	-0.316160984	-0.296999376	-0.456983884	-0.353502475	0.0996768583	-0.251999508	-0.306855965	-0.364188755	-0.357286536	-0.328691335	0.1138630812	-0.284578005	-0.428656725	-0.419656444	0.3341611153	-0.324430587	-0.327597742	0.2541636431	-0.275088559	-0.401773807	0.3114357517	0.1717910426	0.4027833339	-0.294538428	0.2269803452	0.2621560362	-0.999	0.4108649692	-0.999	-0.999	0.3184408732	1	0.2515091191	-0.078563324	-0.302921904	0.5806607496	-0.330225689	0.159543672	-0.321268171	-0.180373125	0.3428714609
CORR	v000791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1846722525	0	0	0	0	0	0	0	0	0	0.0633184408	0	0	0	0	0	0	0	0.2210866307	0.1744846774	0.1264520664	0.24433611	0	0	0	0	0.1289972131	0	0.1693167796	0	0	0	0.2560566836	0.0897430319	0.1853468584	0	0.1678676817	0.1002349306	0	0	0.1706745429	0	0.1623023035	0	0	0	0.1051563005	0.2020993403	0.2538399432	0	0.087342313	0	0.3863485372	0.1317304506	0	0.2297284077	0.2039430746	0.1799153707	0.0366226206	0.1427590836	0.3341237957	0.1121949819	0.1964463861	0.0971840251	0.1547886372	0.2638590898	0.2418115038	0	0.1882432602	0	0.1832068466	0.1312571276	0	0.1583985291	0.2003820103	0.2545565683	0	0.0362163999	0.1527526308	0.3204157085	0.201734096	0.1178992587	0.2123571402	0.1231098059	0.1382826796	0	0.1448973964	0.2043528939	0.1939184143	-0.108067231	0.1661404723	0.1638889907	0.104090017	0.1622917737	0	0.2525325845	0.0567664549	0.1868737437	0.1348680101	0	0.2585161013	0.2585504055	0.1532284765	0.1577377897	0.3895547316	-0.063730058	0.5021137302	0.1696691836	0.4012086247	0.1633954152	0.0497709068	0.4377297186	0.1319530707	0.1988925305	0.0690259458	0.1738378045	0.0127833403	0.0660912695	0.159829685	-0.332187612	0.1027312621	0.2167875082	0.3580927792	0.2618403457	0.1762884774	0.111640879	0.110919477	0.0687433259	0.0690572342	0.0217378226	0.1955265571	0.0207691075	0.9239461233	0.3138125269	0.1101577462	0.1039711621	0.0416354069	0.5098920556	0.137792487	0.1328610355	0.0645095917	0.1866695065	0.2316834994	0.2515091191	1	0.2407983525	0.0777212342	0.2258740676	0.3337434442	0.3879515422	-0.039393274	0.239003771	0.0618474945
CORR	v000796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6876548393	0	0	0	0	0	0	0	0	0	0.4854997808	0	0	0	0	0	0	0	0.7082155032	0.660545906	0.6883770243	0.7004741499	0	0	0	0	0.7029447181	0	0.6461313472	0	0	0	-0.036258658	0.632127937	0.6712980085	0	0.6918146297	0.6577183837	0	0	0.6389525666	0	0.6949386766	0	0	0	0.7077373644	0.6510967833	0.6324254743	0	0.6190803254	0	0.100603331	0.703765297	0	0.7029692251	0.667018863	0.6387217558	0.579046796	0.6646801515	0.6320055426	0.4892188023	0.6492058522	0.605574532	0.6663582829	0.6420264128	0.6357272523	0	0.7031838273	0	0.6169810214	0.6062749577	0	0.6200606619	0.562122378	0.6257109429	0	0.4677230606	0.6406049438	0.6608807853	0.6868981972	0.6236281561	0.6513760073	0.4817898639	0.1031176972	0	0.5890610087	0.6860992206	0.6974830804	0.4749548411	0.6498272331	0.5951455385	0.5574704165	0.6492279959	0	0.5847765778	0.5792218658	0.5852600571	-0.237256466	0	0.5965176076	0.6018233737	0.5127580282	0.4760986276	0.7869142536	0.3289131691	0.2007780728	0.553105247	0.016651561	0.5039885361	0.6414220069	0.1060997263	0.6120057408	0.6064503723	0.6222706683	0.6204783292	0.6332568504	0.5604057266	0.5447076324	0.4063013079	0.5502314449	0.5322642084	0.0716439379	0.7709833589	0.6237304258	0.5673986399	-0.053949685	0.5363013852	0.5196946479	-0.031830613	0.6131220993	0.3913833405	0.2045854652	-0.245053772	0.0597222264	0.566714668	-0.184210244	0.0262008314	0.4901603014	-0.152236856	0.3953163867	0.4605404682	-0.242764439	-0.078563324	0.2407983525	1	0.6293709712	-0.051715731	0.5945550122	-0.146214145	0.3530352333	0.4495504637	-0.045285419
CORR	v000802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6873141432	0	0	0	0	0	0	0	0	0	0.408193561	0	0	0	0	0	0	0	0.6971152058	0.7132686059	0.7001171262	0.6880616882	0	0	0	0	0.690657785	0	0.6702420426	0	0	0	0.0196513509	0.6403987078	0.6924322232	0	0.6978502303	0.6381606847	0	0	0.6542493359	0	0.6884379345	0	0	0	0.689548689	0.6492341844	0.6156463365	0	0.6279375276	0	0.1116794976	0.7091510743	0	0.7049442031	0.6857395443	0.6613333797	0.6167512629	0.6475771134	0.5647855663	0.5722092757	0.6293722535	0.680346886	0.7046564023	0.6420495185	0.6342929806	0	0.696218389	0	0.6694638804	0.6127222187	0	0.6369666818	0.6267752611	0.6331660718	0	0.5206386031	0.6916631845	0.576052464	0.6539014056	0.5898328045	0.592137594	0.531262208	0.0722880103	0	0.6518626743	0.6219017738	0.7179987405	0.5223742455	0.6592394802	0.6137909672	0.6369867973	0.6119591575	0	0.551073958	0.6267084023	0.5479498148	-0.313209754	0	0.5873517758	0.6200472193	0.5137156472	0.5627557152	0.5834405062	0.3819582901	0.225781645	0.55837146	-0.075959465	0.5137931097	0.6406559388	-0.048586781	0.5844347042	0.5894827831	0.647012068	0.6333867335	0.5975967644	0.6110775473	0.5404615275	0.4225790688	0.554034397	0.650049396	0.0217233893	0.5684495342	0.5923706123	0.4066579391	0.0502253027	0.5641734536	0.5492583277	-0.15340623	0.6388636921	0.4738401864	0.0912044245	-0.010072701	-0.113638139	0.5053384762	-0.076168082	-0.034801112	0.4745878172	-0.094059159	0.3627112987	0.4585532068	-0.342053159	-0.302921904	0.0777212342	0.6293709712	1	-0.232065134	0.3684525497	-0.087933972	0.4408334108	0.4606774441	-0.226568195
CORR	v000816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0241405875	0	0	0	0	0	0	0	0	0	-0.095279029	0	0	0	0	0	0	0	0.0076584481	-0.019341112	-0.019305331	0.0971135517	0	0	0	0	-0.007914492	0	-0.038110364	0	0	0	0.410429411	-0.172997417	-0.060395236	0	-0.061660667	-0.10385312	0	0	-0.051775107	0	-0.067538427	0	0	0	-0.111333494	-0.08183372	-0.012266404	0	-0.06085024	0	0.333537144	-0.073216252	0	-0.032087092	-0.066560165	-0.036876495	-0.10366268	-0.025016926	-0.058712072	-0.059421572	-0.116944879	-0.039481278	-0.058735255	-0.170329166	-0.105993519	0	-0.038151854	0	-0.071219322	0.033697309	0	-0.022822653	-0.118810311	-0.040767556	0	-0.119921259	0.0131568874	-0.054686784	-0.04464709	-0.125343973	-0.168528496	-0.060693494	0.4243460268	0	-0.05572464	-0.085262536	-0.020711451	-0.211061341	-0.107299007	-0.048661608	-0.181533968	0.009301809	0	0.0198454154	-0.11002641	-0.127658454	0.4142960097	0	-0.007733338	-0.068606091	-0.097899773	-0.076948325	-0.048101578	-0.091466285	0.1055698559	-0.101724576	0.4656539082	0.0331424292	-0.197835419	0.4028185441	-0.109671464	-0.050657767	-0.115800409	-0.224646638	0.1454691061	-0.054458484	-0.108484705	-0.123116634	-0.151057104	-0.054117336	0.2189900253	-0.081099477	-0.172988977	-0.042724539	0.1563144177	-0.046929191	-0.033848118	0.4746335858	-0.092750801	-0.141338417	0.2229411232	0.1965707514	0.4577890976	0.0403320589	0.4253707796	0.1511958527	-0.176619256	0.5115583954	-0.162179014	-0.252655633	0.4504362799	0.5806607496	0.2258740676	-0.051715731	-0.232065134	1	0.0792918155	0.2667218562	-0.125821201	-0.105857909	0.3721352931
CORR	v000848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4298736093	0	0	0	0	0	0	0	0	0	0.1829692421	0	0	0	0	0	0	0	0.4131665907	0.3935264157	0.3966886747	0.4100187901	0	0	0	0	0.4223139678	0	0.3568280351	0	0	0	0.1535951252	0.3989255424	0.4287165605	0	0.4318160957	0.4359414669	0	0	0.3838901462	0	0.4483257089	0	0	0	0.4239636987	0.4576517945	0.4194241313	0	0.3826696407	0	0.2700529925	0.4816030522	0	0.4830896238	0.3804825215	0.4132586982	0.3406256094	0.463558693	0.4257083126	0.3384130449	0.4589308526	0.4199217838	0.4212259873	0.4082488783	0.4667577583	0	0.4565926095	0	0.4278676603	0.3802174363	0	0.4446467689	0.3935058992	0.3826196309	0	0.2065781059	0.4516653462	0.4249585582	0.3940738604	0.3143425296	0.4509837665	0.3177963671	0.2780978361	0	0.3900239184	0.4242027913	0.4333107615	0.2860740809	0.392921135	0.437138249	0.2966639174	0.4339672589	0	0.4103195682	0.3207890209	0.295123704	0.0442991155	0	0.4232995868	0.4434792451	0.4006503676	0.3900296935	0.4188785804	0.2434312311	0.2442620942	0.373562987	0.1980683745	0.3106009469	0.3686620892	0.200734034	0.3669200353	0.4526698652	0.4574646083	0.3975698652	0.4372778758	0.3317380762	0.2540803622	0.2455238945	0.3136140637	0.3509286919	0.2802004373	0.4980220117	0.4109720919	0.3037854052	0.0890447497	0.2824580746	0.2373266959	0.2480357555	0.3711776612	0.2765160779	0.2473358684	0.1193591123	0.1489187762	0.4179957988	0.150693357	0.2026392966	0.3953216861	0.1091438915	0.2136159888	0.3574036803	0.2655044372	-0.330225689	0.3337434442	0.5945550122	0.3684525497	0.0792918155	1	0.1543679532	0.3474339347	0.2198588506	0.2795387871
CORR	v000875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.035743105	0	0	0	0	0	0	0	0	0	-0.132701752	0	0	0	0	0	0	0	0.0921654581	0.0254120635	0.0025717873	-0.027932198	0	0	0	0	0.0066509524	0	0.0671792135	0	0	0	0.4176568604	-0.029498182	-0.000610493	0	0.000928656	-0.006050497	0	0	-0.063484767	0	0.0761233991	0	0	0	-0.028428169	-0.067276359	0.0484686379	0	-0.088787781	0	0.35335551	-0.002550741	0	0.0545327696	0.0324678467	0.1079692692	-0.041259327	0.0891018122	-0.014436729	0.0050427518	0.0247974625	0.0508329584	-0.060356049	-0.067967355	0.1058330235	0	-0.058714079	0	0.0076038797	0.0189800281	0	0.0542998237	0.0267770464	0.0243770803	0	-0.06497836	0.0129931365	0.0622905045	0.0102369915	-0.154377464	-0.083778603	-0.000959357	0.2851176916	0	-0.00594726	0.0591555663	0.0907345355	-0.062998182	0.0616125844	-0.022999091	-0.007048428	-0.004689966	0	0.0371281489	-0.0580834	-0.017907832	0.3676374304	0	0.1427969723	0.1292565324	0.1196525996	0.1205455824	0.1323801592	-0.062424685	0.3471786258	0.0839268415	0.22738122	0.0098318153	-0.055094843	0.136182956	0.0493671365	0.053382965	0.0161120474	0.0111088026	-0.031762638	-0.020154643	0.0763168879	-0.045269796	-0.011459616	-0.037758836	0.211091751	0.0466907535	-0.01128906	0.1164591103	0.2546172742	0.0419107314	0.0564166999	0.2684854664	0.0670008061	0.0489798551	0.4635555254	0.3065918757	0.0163735566	-0.074277672	0.3134184678	0.396075819	-0.061391427	0.1181617535	-0.109187489	-0.088234899	0.2776447507	0.159543672	0.3879515422	-0.146214145	-0.087933972	0.2667218562	0.1543679532	1	-0.137078024	-0.097284425	0.0433127082
